CHKP LOAD-in
FileName set to saasim.properties
ConfigurationUtils.locate(): base is null, name is saasim.properties
Could not locate file saasim.properties at null: no protocol: saasim.properties
Loading configuration from the path saasim.properties
Base path set to file:///Users/ricardo/Documents/git/SaaSim/saasim.properties
CHKP LOAD-out
REQUEST-RT 1321364 13783 200
REQUEST-RT 1321566 13738 200
REQUEST-RT 1321766 13708 200
REQUEST-RT 1321968 13663 200
REQUEST-RT 1322169 13619 200
REQUEST-RT 1322370 13594 200
REQUEST-RT 1322572 13534 200
REQUEST-RT 1322773 13485 200
REQUEST-RT 1322974 13454 200
REQUEST-RT 1323176 13400 200
REQUEST-RT 1323377 13403 200
REQUEST-RT 1323578 13408 200
REQUEST-RT 1323780 13424 200
REQUEST-RT 1323981 13447 200
REQUEST-RT 1324182 13452 200
REQUEST-RT 1324384 13453 200
REQUEST-RT 1324584 13457 200
REQUEST-RT 1324786 13461 200
REQUEST-RT 1324988 13464 200
REQUEST-RT 1325189 13478 200
REQUEST-RT 1325390 13493 200
REQUEST-RT 1325592 13511 200
REQUEST-RT 1325792 13514 200
REQUEST-RT 1325994 13517 200
REQUEST-RT 1326196 13518 200
REQUEST-RT 1326397 13521 200
REQUEST-RT 1326597 13523 200
REQUEST-RT 1326799 13525 200
REQUEST-RT 1327000 13528 200
REQUEST-RT 1327202 13530 200
REQUEST-RT 1327403 13532 200
REQUEST-RT 1327604 13549 200
REQUEST-RT 1327805 13566 200
REQUEST-RT 1328007 13570 200
REQUEST-RT 1328208 13574 200
REQUEST-RT 1328409 13579 200
REQUEST-RT 1328610 13582 200
REQUEST-RT 1328812 13586 200
REQUEST-RT 1329013 13589 200
REQUEST-RT 1329215 13591 200
REQUEST-RT 1329416 13591 200
REQUEST-RT 1329616 13591 200
REQUEST-RT 1329818 13591 200
REQUEST-RT 1330019 13591 200
REQUEST-RT 1330221 13590 200
REQUEST-RT 1330421 13591 200
REQUEST-RT 1330623 13588 200
REQUEST-RT 1330824 13544 200
REQUEST-RT 1331025 13544 200
REQUEST-RT 1331227 13542 200
REQUEST-RT 1331428 13541 200
REQUEST-RT 1331629 13540 200
REQUEST-RT 1331831 13538 200
REQUEST-RT 1332032 13537 200
REQUEST-RT 1332234 13535 200
REQUEST-RT 1332435 13534 200
REQUEST-RT 1332636 13532 200
REQUEST-RT 1332837 13531 200
REQUEST-RT 1333039 13482 200
REQUEST-RT 1333240 13473 200
REQUEST-RT 1333441 13472 200
REQUEST-RT 1333643 13470 200
REQUEST-RT 1333844 13469 200
REQUEST-RT 1334045 13468 200
REQUEST-RT 1334247 13466 200
REQUEST-RT 1334448 13465 200
REQUEST-RT 1334649 13464 200
REQUEST-RT 1334851 13462 200
REQUEST-RT 1335052 13461 200
REQUEST-RT 1335253 13460 200
REQUEST-RT 1335455 13458 200
REQUEST-RT 1335655 13398 200
REQUEST-RT 1335857 13394 200
REQUEST-RT 1336059 13390 200
REQUEST-RT 1336260 13388 200
REQUEST-RT 1336460 13387 200
REQUEST-RT 1336662 13385 200
REQUEST-RT 1336863 13384 200
REQUEST-RT 1337064 13383 200
REQUEST-RT 1337267 13419 200
REQUEST-RT 1337467 13408 200
REQUEST-RT 1337668 13409 200
REQUEST-RT 1337869 13412 200
REQUEST-RT 1338071 13417 200
REQUEST-RT 1338272 13419 200
REQUEST-RT 1338473 13420 200
REQUEST-RT 1338675 13421 200
REQUEST-RT 1338876 13437 200
REQUEST-RT 1339077 13436 200
REQUEST-RT 1339278 13422 200
REQUEST-RT 1339480 13433 200
REQUEST-RT 1339681 13432 200
REQUEST-RT 1339882 13431 200
REQUEST-RT 1340083 13430 200
REQUEST-RT 1340284 13422 200
REQUEST-RT 1340486 13427 200
REQUEST-RT 1340687 13425 200
REQUEST-RT 1340888 13421 200
REQUEST-RT 1341091 13422 200
REQUEST-RT 1341291 13421 200
REQUEST-RT 1341494 13419 200
REQUEST-RT 1341695 13418 200
REQUEST-RT 1341895 13414 200
REQUEST-RT 1342096 13408 200
REQUEST-RT 1342297 13404 200
REQUEST-RT 1342499 13397 200
REQUEST-RT 1342700 13392 200
REQUEST-RT 1342901 13388 200
REQUEST-RT 1343102 13384 200
REQUEST-RT 1343304 13381 200
REQUEST-RT 1343505 13378 200
REQUEST-RT 1343706 13374 200
REQUEST-RT 1343908 13370 200
REQUEST-RT 1344109 13366 200
REQUEST-RT 1344310 13361 200
REQUEST-RT 1344512 13359 200
REQUEST-RT 1344712 13321 200
REQUEST-RT 1344914 13354 200
REQUEST-RT 1345115 13316 200
REQUEST-RT 1345317 13345 200
REQUEST-RT 1345518 13337 200
REQUEST-RT 1345719 13328 200
REQUEST-RT 1345920 13308 200
REQUEST-RT 1346122 13316 200
REQUEST-RT 1346323 13304 200
REQUEST-RT 1346525 13303 200
REQUEST-RT 1346725 13301 200
REQUEST-RT 1346927 13299 200
REQUEST-RT 1347128 13297 200
REQUEST-RT 1347329 13297 200
REQUEST-RT 1347531 13295 200
REQUEST-RT 1347732 13294 200
REQUEST-RT 1347934 13292 200
REQUEST-RT 1348135 13291 200
REQUEST-RT 1348336 13290 200
REQUEST-RT 1348538 13288 200
REQUEST-RT 1348739 13289 200
REQUEST-RT 1348939 13286 200
REQUEST-RT 1349141 13285 200
REQUEST-RT 1349342 13283 200
REQUEST-RT 1349544 13280 200
REQUEST-RT 1349744 13280 200
REQUEST-RT 1349946 13276 200
REQUEST-RT 1350147 13273 200
REQUEST-RT 1350348 13272 200
REQUEST-RT 1350550 13268 200
REQUEST-RT 1350751 13266 200
REQUEST-RT 1350952 13264 200
REQUEST-RT 1351154 13262 200
REQUEST-RT 1351355 13259 200
REQUEST-RT 1351556 13256 200
REQUEST-RT 1351757 13255 200
REQUEST-RT 1351959 13251 200
REQUEST-RT 1352160 13249 200
REQUEST-RT 1352361 13247 200
REQUEST-RT 1352563 13245 200
REQUEST-RT 1352764 13242 200
REQUEST-RT 1352965 13239 200
REQUEST-RT 1353166 13238 200
REQUEST-RT 1353368 13236 200
REQUEST-RT 1353568 13233 200
REQUEST-RT 1353771 13229 200
REQUEST-RT 1353972 13228 200
REQUEST-RT 1354173 13225 200
REQUEST-RT 1354374 13222 200
REQUEST-RT 1354576 13220 200
REQUEST-RT 1354777 13217 200
REQUEST-RT 1354978 13215 200
REQUEST-RT 1355179 13211 200
REQUEST-RT 1355381 13204 200
REQUEST-RT 1355582 13193 200
REQUEST-RT 1355783 13179 200
REQUEST-RT 1355985 13163 200
REQUEST-RT 1356187 13142 200
REQUEST-RT 1356387 13122 200
REQUEST-RT 1356589 13095 200
REQUEST-RT 1356790 13068 200
REQUEST-RT 1356991 13036 200
REQUEST-RT 1357193 13002 200
REQUEST-RT 1357394 12964 200
REQUEST-RT 1357595 12924 200
REQUEST-RT 1357797 12880 200
REQUEST-RT 1357998 12835 200
REQUEST-RT 1358199 12785 200
REQUEST-RT 1358401 12733 200
REQUEST-RT 1358601 12679 200
REQUEST-RT 1358803 12640 200
REQUEST-RT 1359005 12630 200
REQUEST-RT 1359205 12622 200
REQUEST-RT 1359407 12611 200
REQUEST-RT 1359609 12599 200
REQUEST-RT 1359809 12590 200
REQUEST-RT 1360011 12579 200
REQUEST-RT 1360213 12567 200
REQUEST-RT 1360413 12557 200
REQUEST-RT 1360615 12545 200
REQUEST-RT 1360816 12535 200
REQUEST-RT 1361017 12524 200
REQUEST-RT 1361219 12510 200
REQUEST-RT 1361420 12501 200
REQUEST-RT 1361621 12489 200
REQUEST-RT 1361822 12476 200
REQUEST-RT 1362024 12465 200
REQUEST-RT 1362225 12452 200
REQUEST-RT 1362426 12441 200
REQUEST-RT 1362627 12427 200
REQUEST-RT 1362829 12412 200
REQUEST-RT 1363030 12397 200
REQUEST-RT 1363231 12387 200
REQUEST-RT 1363433 12371 200
REQUEST-RT 1363634 12358 200
REQUEST-RT 1363835 12343 200
REQUEST-RT 1364037 12326 200
REQUEST-RT 1364237 12316 200
REQUEST-RT 1364439 12298 200
REQUEST-RT 1364641 12283 200
REQUEST-RT 1364842 12270 200
REQUEST-RT 1365043 12254 200
REQUEST-RT 1365245 12238 200
REQUEST-RT 1365446 12220 200
REQUEST-RT 1365647 12207 200
REQUEST-RT 1365849 12191 200
REQUEST-RT 1366049 12173 200
REQUEST-RT 1366251 12162 200
REQUEST-RT 1366452 12145 200
REQUEST-RT 1366653 12125 200
REQUEST-RT 1366855 12109 200
REQUEST-RT 1367056 12093 200
REQUEST-RT 1367257 12078 200
REQUEST-RT 1367458 12061 200
REQUEST-RT 1367660 12043 200
REQUEST-RT 1367861 12025 200
STAT-STATIC 1380000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 298 A_i= 6858 C_0= 0 C_i= 6798 averageIAT= 0.20118664333625 var_IAT= 0.0014443677140955683 averageST= 0.20059796999117402 var_ST= 1.7258106173918306E-8 ]
REQUEST-RT 1368062 12008 200
REQUEST-RT 1371315 12654 200
REQUEST-RT 1371319 12655 200
REQUEST-RT 1371323 12666 200
REQUEST-RT 1371330 12664 200
REQUEST-RT 1371331 12671 200
REQUEST-RT 1371334 12675 200
REQUEST-RT 1371338 12676 200
REQUEST-RT 1371342 12675 200
REQUEST-RT 1371346 12680 200
REQUEST-RT 1371351 12678 200
REQUEST-RT 1371354 12677 200
REQUEST-RT 1371358 12678 200
REQUEST-RT 1371362 12684 200
REQUEST-RT 1371366 12685 200
REQUEST-RT 1371370 12685 200
REQUEST-RT 1371374 12694 200
REQUEST-RT 1371485 12691 200
REQUEST-RT 1371685 12690 200
REQUEST-RT 1371887 12699 200
REQUEST-RT 1372088 12695 200
REQUEST-RT 1372289 12693 200
REQUEST-RT 1372491 12697 200
REQUEST-RT 1372692 12701 200
REQUEST-RT 1372893 12703 200
REQUEST-RT 1373094 12706 200
REQUEST-RT 1373296 12709 200
REQUEST-RT 1373497 12706 200
REQUEST-RT 1373698 12714 200
REQUEST-RT 1373900 12716 200
REQUEST-RT 1374101 12719 200
REQUEST-RT 1374301 12719 200
REQUEST-RT 1374503 12723 200
REQUEST-RT 1374704 12731 200
REQUEST-RT 1374905 12733 200
REQUEST-RT 1375108 12738 200
REQUEST-RT 1375308 12749 200
REQUEST-RT 1375509 12755 200
REQUEST-RT 1375710 12756 200
REQUEST-RT 1375912 12762 200
REQUEST-RT 1376113 12775 200
REQUEST-RT 1376314 12777 200
REQUEST-RT 1376515 12782 200
REQUEST-RT 1376717 12790 200
REQUEST-RT 1376918 12805 200
REQUEST-RT 1377120 12811 200
REQUEST-RT 1377321 12821 200
REQUEST-RT 1377522 12830 200
REQUEST-RT 1377724 12837 200
REQUEST-RT 1377925 12847 200
REQUEST-RT 1378126 12860 200
REQUEST-RT 1378327 12866 200
REQUEST-RT 1378529 12882 200
REQUEST-RT 1378730 12896 200
REQUEST-RT 1378931 12904 200
REQUEST-RT 1379132 12917 200
REQUEST-RT 1379334 12937 200
REQUEST-RT 1379535 12944 200
REQUEST-RT 1379736 12962 200
REQUEST-RT 1379938 12981 200
REQUEST-RT 1380140 12993 200
REQUEST-RT 1380341 13011 200
REQUEST-RT 1380541 13026 200
REQUEST-RT 1380743 13033 200
REQUEST-RT 1380944 13036 200
REQUEST-RT 1381145 13039 200
REQUEST-RT 1381347 13046 200
REQUEST-RT 1381548 13043 200
REQUEST-RT 1381749 13038 200
REQUEST-RT 1381951 13029 200
REQUEST-RT 1382152 13014 200
REQUEST-RT 1382352 12998 200
REQUEST-RT 1382555 12979 200
REQUEST-RT 1382756 12957 200
REQUEST-RT 1382957 12935 200
REQUEST-RT 1383159 12909 200
REQUEST-RT 1383360 12881 200
REQUEST-RT 1383562 12844 200
REQUEST-RT 1383763 12813 200
REQUEST-RT 1383964 12779 200
REQUEST-RT 1384165 12760 200
REQUEST-RT 1384367 12761 200
REQUEST-RT 1384568 12762 200
REQUEST-RT 1384769 12762 200
REQUEST-RT 1384971 12767 200
REQUEST-RT 1385172 12766 200
REQUEST-RT 1385373 12766 200
REQUEST-RT 1385574 12768 200
REQUEST-RT 1385775 12768 200
REQUEST-RT 1385977 12768 200
REQUEST-RT 1386179 12770 200
REQUEST-RT 1386380 12769 200
REQUEST-RT 1386581 12770 200
REQUEST-RT 1386782 12774 200
REQUEST-RT 1386984 12775 200
REQUEST-RT 1387185 12774 200
REQUEST-RT 1387387 12774 200
REQUEST-RT 1387587 12773 200
REQUEST-RT 1387788 12776 200
REQUEST-RT 1387991 12776 200
REQUEST-RT 1388191 12776 200
REQUEST-RT 1388392 12779 200
REQUEST-RT 1388593 12778 200
REQUEST-RT 1388795 12777 200
REQUEST-RT 1388996 12780 200
REQUEST-RT 1389197 12779 200
REQUEST-RT 1389399 12780 200
REQUEST-RT 1389600 12779 200
REQUEST-RT 1389801 12778 200
REQUEST-RT 1390003 12780 200
REQUEST-RT 1390204 12773 200
REQUEST-RT 1390405 12776 200
REQUEST-RT 1390606 12772 200
REQUEST-RT 1390807 12772 200
REQUEST-RT 1391009 12771 200
REQUEST-RT 1391210 12772 200
REQUEST-RT 1391411 12770 200
REQUEST-RT 1391612 12768 200
REQUEST-RT 1391814 12765 200
REQUEST-RT 1392015 12761 200
REQUEST-RT 1392216 12761 200
REQUEST-RT 1392418 12758 200
REQUEST-RT 1392619 12756 200
REQUEST-RT 1392820 12751 200
REQUEST-RT 1393022 12750 200
REQUEST-RT 1393223 12744 200
REQUEST-RT 1393424 12741 200
REQUEST-RT 1393626 12732 200
REQUEST-RT 1393827 12728 200
REQUEST-RT 1394028 12725 200
REQUEST-RT 1394230 12719 200
REQUEST-RT 1394431 12715 200
REQUEST-RT 1394632 12712 200
REQUEST-RT 1394834 12703 200
REQUEST-RT 1395035 12701 200
REQUEST-RT 1395236 12695 200
REQUEST-RT 1395438 12693 200
REQUEST-RT 1395639 12687 200
REQUEST-RT 1395840 12683 200
REQUEST-RT 1396042 12679 200
REQUEST-RT 1396243 12674 200
REQUEST-RT 1396444 12672 200
REQUEST-RT 1396645 12668 200
REQUEST-RT 1396847 12669 200
REQUEST-RT 1397048 12667 200
REQUEST-RT 1397250 12664 200
REQUEST-RT 1397451 12665 200
REQUEST-RT 1397652 12663 200
REQUEST-RT 1397854 12662 200
REQUEST-RT 1398055 12660 200
REQUEST-RT 1398256 12655 200
REQUEST-RT 1398458 12653 200
REQUEST-RT 1398659 12653 200
REQUEST-RT 1398860 12651 200
REQUEST-RT 1399062 12650 200
REQUEST-RT 1399263 12647 200
REQUEST-RT 1399464 12646 200
REQUEST-RT 1399666 12643 200
REQUEST-RT 1399867 12639 200
REQUEST-RT 1400068 12638 200
REQUEST-RT 1400270 12636 200
REQUEST-RT 1400471 12635 200
REQUEST-RT 1400672 12634 200
REQUEST-RT 1400873 12633 200
REQUEST-RT 1401075 12626 200
REQUEST-RT 1401276 12628 200
REQUEST-RT 1401478 12621 200
REQUEST-RT 1401679 12620 200
REQUEST-RT 1401880 12619 200
REQUEST-RT 1402081 12618 200
REQUEST-RT 1402283 12616 200
REQUEST-RT 1402484 12612 200
REQUEST-RT 1402685 12607 200
REQUEST-RT 1402887 12604 200
REQUEST-RT 1403088 12603 200
REQUEST-RT 1403289 12600 200
REQUEST-RT 1403490 12599 200
REQUEST-RT 1403692 12596 200
REQUEST-RT 1403893 12594 200
REQUEST-RT 1404095 12589 200
REQUEST-RT 1404296 12584 200
REQUEST-RT 1404497 12583 200
REQUEST-RT 1404698 12581 200
REQUEST-RT 1404899 12580 200
REQUEST-RT 1405101 12577 200
REQUEST-RT 1405302 12575 200
REQUEST-RT 1405503 12571 200
REQUEST-RT 1405705 12569 200
REQUEST-RT 1405906 12561 200
REQUEST-RT 1406107 12559 200
REQUEST-RT 1406308 12558 200
REQUEST-RT 1406510 12554 200
REQUEST-RT 1406711 12553 200
REQUEST-RT 1406913 12551 200
REQUEST-RT 1407113 12551 200
REQUEST-RT 1407315 12546 200
REQUEST-RT 1407516 12545 200
REQUEST-RT 1407717 12543 200
REQUEST-RT 1407919 12538 200
REQUEST-RT 1408120 12537 200
REQUEST-RT 1408321 12536 200
REQUEST-RT 1408523 12532 200
REQUEST-RT 1408724 12528 200
REQUEST-RT 1408925 12526 200
REQUEST-RT 1409126 12518 200
REQUEST-RT 1409328 12520 200
REQUEST-RT 1409529 12512 200
REQUEST-RT 1409730 12515 200
REQUEST-RT 1409931 12509 200
REQUEST-RT 1410133 12511 200
REQUEST-RT 1410334 12505 200
REQUEST-RT 1410536 12503 200
REQUEST-RT 1410736 12500 200
REQUEST-RT 1410938 12497 200
REQUEST-RT 1411139 12495 200
REQUEST-RT 1411341 12492 200
REQUEST-RT 1411542 12491 200
REQUEST-RT 1411743 12490 200
REQUEST-RT 1411945 12484 200
REQUEST-RT 1412145 12483 200
REQUEST-RT 1412347 12480 200
REQUEST-RT 1412549 12478 200
REQUEST-RT 1412749 12477 200
REQUEST-RT 1412951 12475 200
REQUEST-RT 1413153 12472 200
REQUEST-RT 1413353 12469 200
REQUEST-RT 1413555 12465 200
REQUEST-RT 1413756 12464 200
REQUEST-RT 1413957 12463 200
REQUEST-RT 1414159 12458 200
REQUEST-RT 1414360 12456 200
REQUEST-RT 1414562 12453 200
REQUEST-RT 1414763 12447 200
REQUEST-RT 1414964 12446 200
REQUEST-RT 1415165 12445 200
REQUEST-RT 1415367 12443 200
REQUEST-RT 1415568 12440 200
REQUEST-RT 1415770 12440 200
REQUEST-RT 1415971 12436 200
REQUEST-RT 1416172 12429 200
REQUEST-RT 1416373 12428 200
REQUEST-RT 1416575 12425 200
REQUEST-RT 1416776 12423 200
REQUEST-RT 1416977 12422 200
REQUEST-RT 1417179 12420 200
REQUEST-RT 1417380 12418 200
REQUEST-RT 1417581 12416 200
REQUEST-RT 1417783 12410 200
REQUEST-RT 1417985 12405 200
REQUEST-RT 1418185 12405 200
REQUEST-RT 1418387 12403 200
REQUEST-RT 1418588 12401 200
REQUEST-RT 1418789 12400 200
REQUEST-RT 1418991 12395 200
REQUEST-RT 1419192 12388 200
REQUEST-RT 1419393 12379 200
REQUEST-RT 1419595 12366 200
REQUEST-RT 1419796 12350 200
REQUEST-RT 1419997 12330 200
REQUEST-RT 1420199 12325 200
REQUEST-RT 1420400 12319 200
REQUEST-RT 1420601 12316 200
REQUEST-RT 1420802 12313 200
REQUEST-RT 1421004 12310 200
REQUEST-RT 1421205 12309 200
REQUEST-RT 1421406 12304 200
REQUEST-RT 1421608 12300 200
REQUEST-RT 1421809 12299 200
REQUEST-RT 1422010 12297 200
REQUEST-RT 1422212 12292 200
REQUEST-RT 1422413 12288 200
REQUEST-RT 1422614 12286 200
REQUEST-RT 1422816 12284 200
REQUEST-RT 1423017 12279 200
REQUEST-RT 1423218 12276 200
REQUEST-RT 1423420 12273 200
REQUEST-RT 1423620 12270 200
REQUEST-RT 1423822 12266 200
REQUEST-RT 1424024 12259 200
REQUEST-RT 1424225 12257 200
REQUEST-RT 1424426 12254 200
REQUEST-RT 1424628 12250 200
REQUEST-RT 1424829 12244 200
REQUEST-RT 1425030 12239 200
REQUEST-RT 1425232 12237 200
REQUEST-RT 1425432 12232 200
REQUEST-RT 1425634 12223 200
REQUEST-RT 1425835 12218 200
REQUEST-RT 1426036 12217 200
REQUEST-RT 1426237 12215 200
REQUEST-RT 1426440 12211 200
REQUEST-RT 1426640 12205 200
REQUEST-RT 1426841 12205 200
REQUEST-RT 1427043 12198 200
REQUEST-RT 1427244 12192 200
REQUEST-RT 1427445 12188 200
REQUEST-RT 1427646 12189 200
STAT-STATIC 1440000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 298 A_i= 7156 C_0= 0 C_i= 7095 averageIAT= 0.20119158747903892 var_IAT= 1.643906144545329E-4 averageST= 0.20057293868921777 var_ST= 1.4341401332155524E-8 ]
REQUEST-RT 1427848 12183 200
REQUEST-RT 1428049 12176 200
REQUEST-RT 1428250 12172 200
REQUEST-RT 1428451 12171 200
REQUEST-RT 1428653 12167 200
REQUEST-RT 1428854 12159 200
REQUEST-RT 1429055 12157 200
REQUEST-RT 1429257 12152 200
REQUEST-RT 1429458 12150 200
REQUEST-RT 1429660 12142 200
REQUEST-RT 1429861 12141 200
REQUEST-RT 1430062 12134 200
REQUEST-RT 1430263 12130 200
REQUEST-RT 1430465 12124 200
REQUEST-RT 1430665 12123 200
REQUEST-RT 1430867 12114 200
REQUEST-RT 1431068 12109 200
REQUEST-RT 1432261 12182 200
REQUEST-RT 1432266 12183 200
REQUEST-RT 1432269 12181 200
REQUEST-RT 1432276 12188 200
REQUEST-RT 1432278 12188 200
REQUEST-RT 1432286 12189 200
REQUEST-RT 1432477 12190 200
REQUEST-RT 1432679 12182 200
REQUEST-RT 1432880 12181 200
REQUEST-RT 1433081 12181 200
REQUEST-RT 1433283 12178 200
REQUEST-RT 1433484 12176 200
REQUEST-RT 1433685 12175 200
REQUEST-RT 1433887 12175 200
REQUEST-RT 1434088 12166 200
REQUEST-RT 1434290 12163 200
REQUEST-RT 1434491 12163 200
REQUEST-RT 1434692 12163 200
REQUEST-RT 1434895 12161 200
REQUEST-RT 1435095 12158 200
REQUEST-RT 1435296 12157 200
REQUEST-RT 1435498 12155 200
REQUEST-RT 1435699 12154 200
REQUEST-RT 1435900 12154 200
REQUEST-RT 1436101 12146 200
REQUEST-RT 1436303 12144 200
REQUEST-RT 1436504 12144 200
REQUEST-RT 1436705 12145 200
REQUEST-RT 1436907 12142 200
REQUEST-RT 1437108 12142 200
REQUEST-RT 1437309 12143 200
REQUEST-RT 1437511 12133 200
REQUEST-RT 1437711 12134 200
REQUEST-RT 1437913 12133 200
REQUEST-RT 1438115 12131 200
REQUEST-RT 1438316 12131 200
REQUEST-RT 1438517 12131 200
REQUEST-RT 1438718 12130 200
REQUEST-RT 1438919 12129 200
REQUEST-RT 1439121 12129 200
REQUEST-RT 1439323 12127 200
REQUEST-RT 1439523 12127 200
REQUEST-RT 1439724 12126 200
REQUEST-RT 1439927 12125 200
REQUEST-RT 1440127 12124 200
REQUEST-RT 1440329 12123 200
REQUEST-RT 1440531 12118 200
REQUEST-RT 1440731 12119 200
REQUEST-RT 1440933 12120 200
REQUEST-RT 1441135 12121 200
REQUEST-RT 1441335 12118 200
REQUEST-RT 1441536 12115 200
REQUEST-RT 1441738 12116 200
REQUEST-RT 1441939 12116 200
REQUEST-RT 1442140 12116 200
REQUEST-RT 1442342 12115 200
REQUEST-RT 1442543 12115 200
REQUEST-RT 1442744 12115 200
REQUEST-RT 1442945 12115 200
REQUEST-RT 1443147 12113 200
REQUEST-RT 1443348 12113 200
REQUEST-RT 1443549 12113 200
REQUEST-RT 1443751 12108 200
REQUEST-RT 1443952 12091 200
REQUEST-RT 1444153 12088 200
REQUEST-RT 1444355 12069 200
REQUEST-RT 1444556 12063 200
REQUEST-RT 1444757 12061 200
REQUEST-RT 1444958 12059 200
REQUEST-RT 1445159 12059 200
REQUEST-RT 1445360 12056 200
REQUEST-RT 1445562 12051 200
REQUEST-RT 1445763 12039 200
REQUEST-RT 1445964 12045 200
REQUEST-RT 1446166 12045 200
REQUEST-RT 1446368 12043 200
REQUEST-RT 1446569 12041 200
REQUEST-RT 1446770 12028 200
REQUEST-RT 1446972 12036 200
REQUEST-RT 1447172 12026 200
REQUEST-RT 1447374 12024 200
REQUEST-RT 1447575 12022 200
REQUEST-RT 1447776 12020 200
REQUEST-RT 1447978 12018 200
REQUEST-RT 1448179 12017 200
REQUEST-RT 1448380 12016 200
REQUEST-RT 1448582 12014 200
REQUEST-RT 1448783 12011 200
REQUEST-RT 1448984 12009 200
REQUEST-RT 1449186 12008 200
REQUEST-RT 1449387 12005 200
REQUEST-RT 1449588 12003 200
REQUEST-RT 1449789 12001 200
REQUEST-RT 1449991 11999 200
REQUEST-RT 1450192 11996 200
REQUEST-RT 1450393 11994 200
REQUEST-RT 1450595 11992 200
REQUEST-RT 1450796 11991 200
REQUEST-RT 1450998 11989 200
REQUEST-RT 1451199 11984 200
REQUEST-RT 1451399 11984 200
REQUEST-RT 1451602 11981 200
REQUEST-RT 1451802 11981 200
REQUEST-RT 1452004 11977 200
REQUEST-RT 1452205 11973 200
REQUEST-RT 1452407 11971 200
REQUEST-RT 1452607 11971 200
REQUEST-RT 1452809 11964 200
REQUEST-RT 1453010 11963 200
REQUEST-RT 1453211 11962 200
REQUEST-RT 1453412 11959 200
REQUEST-RT 1453614 11954 200
REQUEST-RT 1453815 11953 200
REQUEST-RT 1454016 11952 200
REQUEST-RT 1454217 11947 200
REQUEST-RT 1454419 11943 200
REQUEST-RT 1454620 11942 200
REQUEST-RT 1454821 11939 200
REQUEST-RT 1455023 11934 200
REQUEST-RT 1455224 11931 200
REQUEST-RT 1455425 11930 200
REQUEST-RT 1455627 11928 200
REQUEST-RT 1455828 11922 200
REQUEST-RT 1456029 11920 200
REQUEST-RT 1456231 11918 200
REQUEST-RT 1456432 11917 200
REQUEST-RT 1456633 11913 200
REQUEST-RT 1456835 11908 200
REQUEST-RT 1457036 11905 200
REQUEST-RT 1457237 11903 200
REQUEST-RT 1457439 11901 200
REQUEST-RT 1457640 11898 200
REQUEST-RT 1457842 11896 200
REQUEST-RT 1458043 11895 200
REQUEST-RT 1458244 11893 200
REQUEST-RT 1458445 11892 200
REQUEST-RT 1458646 11890 200
REQUEST-RT 1458848 11883 200
REQUEST-RT 1459049 11881 200
REQUEST-RT 1459250 11881 200
REQUEST-RT 1459451 11878 200
REQUEST-RT 1459653 11877 200
REQUEST-RT 1459854 11874 200
REQUEST-RT 1460055 11873 200
REQUEST-RT 1460257 11867 200
REQUEST-RT 1460458 11865 200
REQUEST-RT 1460659 11863 200
REQUEST-RT 1460861 11860 200
REQUEST-RT 1461061 11860 200
REQUEST-RT 1461263 11857 200
REQUEST-RT 1461465 11853 200
REQUEST-RT 1461666 11851 200
REQUEST-RT 1461867 11847 200
REQUEST-RT 1462069 11844 200
REQUEST-RT 1462271 11842 200
REQUEST-RT 1462471 11842 200
REQUEST-RT 1462673 11840 200
REQUEST-RT 1462874 11837 200
REQUEST-RT 1463077 11834 200
REQUEST-RT 1463277 11832 200
REQUEST-RT 1463478 11830 200
REQUEST-RT 1463680 11828 200
REQUEST-RT 1463882 11820 200
REQUEST-RT 1464083 11818 200
REQUEST-RT 1464284 11817 200
REQUEST-RT 1464485 11814 200
REQUEST-RT 1464687 11812 200
REQUEST-RT 1464888 11811 200
REQUEST-RT 1465089 11810 200
REQUEST-RT 1465290 11806 200
REQUEST-RT 1465491 11805 200
REQUEST-RT 1465693 11803 200
REQUEST-RT 1465893 11801 200
REQUEST-RT 1466095 11799 200
REQUEST-RT 1466297 11794 200
REQUEST-RT 1466497 11794 200
REQUEST-RT 1466699 11791 200
REQUEST-RT 1466899 11787 200
REQUEST-RT 1467101 11784 200
REQUEST-RT 1467303 11781 200
REQUEST-RT 1467504 11780 200
REQUEST-RT 1467705 11775 200
REQUEST-RT 1467905 11773 200
REQUEST-RT 1468107 11772 200
REQUEST-RT 1468308 11766 200
REQUEST-RT 1468510 11764 200
REQUEST-RT 1468711 11761 200
REQUEST-RT 1468912 11760 200
REQUEST-RT 1469113 11758 200
REQUEST-RT 1469315 11754 200
REQUEST-RT 1469516 11752 200
REQUEST-RT 1469717 11750 200
REQUEST-RT 1469918 11749 200
REQUEST-RT 1470120 11747 200
REQUEST-RT 1470321 11744 200
REQUEST-RT 1470522 11742 200
REQUEST-RT 1470723 11740 200
REQUEST-RT 1470925 11738 200
REQUEST-RT 1471126 11733 200
REQUEST-RT 1471327 11732 200
REQUEST-RT 1471528 11730 200
REQUEST-RT 1471729 11727 200
REQUEST-RT 1471931 11725 200
REQUEST-RT 1472132 11723 200
